event,site,date,round,white,black,white_elo,black_elo,result,result_numeric,eco,total_moves,moves_san,moves_uci,elo_diff
Halle zt,Halle,1963.??.??,?,"Robatsch, Karl","Larsen, Bent",,,0-1,-1,B33,61,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Ndb5 d6 Bg5 a6 Na3 Be6 Nc4 Rc8 Nd5 Bxd5 Bxf6 gxf6 exd5 Ne7 Bd3 f5 O-O Bg7 Qh5 e4 Be2 O-O c3 f4 Qg5 b5 Nd2 f5 a4 Kh8 Nb3 f3 gxf3 Bxc3 Kh1 Bxb2 Ra2 Be5 axb5 Rg8 Qh5 Nxd5 fxe4 Nf4 Qxf5 Qh4 Bd1 Ne2 Qxe5+ dxe5 Rxe2,e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 c8e6 a3c4 a8c8 c3d5 e6d5 g5f6 g7f6 e4d5 c6e7 f1d3 f6f5 e1g1 f8g7 d1h5 e5e4 d3e2 e8g8 c2c3 f5f4 h5g5 b7b5 c4d2 f7f5 a2a4 g8h8 d2b3 f4f3 g2f3 g7c3 g1h1 c3b2 a1a2 b2e5 a4b5 f8g8 g5h5 e7d5 f3e4 d5f4 h5f5 d8h4 e2d1 f4e2 f5e5 d6e5 a2e2,
Halle zt,Halle,1963.??.??,?,"Trifunovic, Petar","Larsen, Bent",,,1/2-1/2,0,E61,145,d4 Nf6 Nf3 d6 c4 g6 Nc3 Bg7 e3 O-O Be2 c5 O-O Bf5 b3 Nc6 Bb2 cxd4 Nxd4 Nxd4 exd4 d5 Bf3 dxc4 bxc4 Rc8 c5 Qd7 Qb3 Be6 d5 Bg4 c6 bxc6 dxc6 Qe6 Rfe1 Qxb3 axb3 Bxf3 gxf3 Rxc6 Rxe7 Nh5 Nd1 Bxb2 Nxb2 Rc3 Re3 Rc7 Nc4 Rb8 Rae1 Nf4 Re8+ Rxe8 Rxe8+ Kg7 Re4 Nd3 Re3 Nc5 Nd6 Rd7 Ne4 Ne6 Kg2 Rd4 Nc3 Nf4+ Kg3 Rb4 Na2 Nh5+ Kg2 Rb5 b4 Nf4+ Kg3 Ne6 f4 Rb7 Ra3 Nd4 Ra6 h5 Kg2 Ne6 Kf3 Rd7 Ke3 Rc7 Ra3 Re7 Kf3 Nd4+ Kg2 Rc7 Nc3 Nc2 Nd5 Nxa3 Nxc7 f5 Kf3 Kf7 Ke2 Ke7 Nd5+ Kd6 Ne3 Kc6 Kd3 Nb5 Nc4 Nc7 Ne5+ Kb5 Nxg6 Kxb4 Ne7 Ne6 Nxf5 Nxf4+ Ke4 Nh3 Ne7 Kc5 f4 Nf2+ Kf3 Ng4 h3 Nf6 Nf5 Nd5 Ke4 a5 Nd4 a4 Nc2 Nb4 Na3 Kd6 Kf5,d2d4 g8f6 g1f3 d7d6 c2c4 g7g6 b1c3 f8g7 e2e3 e8g8 f1e2 c7c5 e1g1 c8f5 b2b3 b8c6 c1b2 c5d4 f3d4 c6d4 e3d4 d6d5 e2f3 d5c4 b3c4 a8c8 c4c5 d8d7 d1b3 f5e6 d4d5 e6g4 c5c6 b7c6 d5c6 d7e6 f1e1 e6b3 a2b3 g4f3 g2f3 c8c6 e1e7 f6h5 c3d1 g7b2 d1b2 c6c3 e7e3 c3c7 b2c4 f8b8 a1e1 h5f4 e3e8 b8e8 e1e8 g8g7 e8e4 f4d3 e4e3 d3c5 c4d6 c7d7 d6e4 c5e6 g1g2 d7d4 e4c3 e6f4 g2g3 d4b4 c3a2 f4h5 g3g2 b4b5 b3b4 h5f4 g2g3 f4e6 f3f4 b5b7 e3a3 e6d4 a3a6 h7h5 g3g2 d4e6 g2f3 b7d7 f3e3 d7c7 a6a3 c7e7 e3f3 e6d4 f3g2 e7c7 a2c3 d4c2 c3d5 c2a3 d5c7 f7f5 g2f3 g7f7 f3e2 f7e7 c7d5 e7d6 d5e3 d6c6 e2d3 a3b5 e3c4 b5c7 c4e5 c6b5 e5g6 b5b4 g6e7 c7e6 e7f5 e6f4 d3e4 f4h3 f5e7 b4c5 f2f4 h3f2 e4f3 f2g4 h2h3 g4f6 e7f5 f6d5 f3e4 a7a5 f5d4 a5a4 d4c2 d5b4 c2a3 c5d6 e4f5,
Halle zt,Halle,1963.??.??,?,"Uhlmann, Wolfgang","Larsen, Bent",,,1/2-1/2,0,E11,38,d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 d5 e3 O-O Bd3 dxc4 Bxc4 Nc6 O-O Qe7 a3 Bd6 Bb5 Bd7 Nc4 a6 Ba4 b5 Nxd6 cxd6 Bc2 e5 d5 Na5 Bd2 Nc4 Bc3 Nb6 e4 Na4 Bxa4 bxa4,d2d4 g8f6 c2c4 e7e6 g1f3 f8b4 b1d2 d7d5 e2e3 e8g8 f1d3 d5c4 d3c4 b8c6 e1g1 d8e7 a2a3 b4d6 c4b5 c8d7 d2c4 a7a6 b5a4 b7b5 c4d6 c7d6 a4c2 e6e5 d4d5 c6a5 c1d2 a5c4 d2c3 c4b6 e3e4 b6a4 c2a4 b5a4,
Halle zt,Halle,1963.??.??,?,"Doda, Zbigniew","Larsen, Bent",,,1/2-1/2,0,D76,108,Nf3 Nf6 c4 g6 g3 Bg7 Bg2 O-O O-O d5 cxd5 Nxd5 Nc3 Nb6 d4 Na6 Bf4 c6 h3 Nc7 Be5 Bh6 Bf4 Bxf4 gxf4 Qd6 e3 Ncd5 Rc1 Bf5 Nxd5 cxd5 Ne5 Rac8 Qb3 Rc7 a4 a5 Qb5 Kg7 Rxc7 Qxc7 Qxa5 f6 Nf3 Ra8 Qc5 Qxc5 dxc5 Nd7 Nd4 Nxc5 Rc1 Ne4 b3 Kf7 Rc7 Rb8 Bf1 Nd2 Bg2 Ne4 h4 Ke8 Bf1 Kd8 Nb5 Nd2 Rc5 Be4 Nd4 e5 fxe5 fxe5 Ne6+ Kd7 Ng5 Kd6 Nxe4+ dxe4 Rb5 Nf3+ Kg2 Nxh4+ Kg3 Nf3 Bc4 b6 Bd5 Nd2 a5 Nb1 Rxb6+ Rxb6 axb6 Nc3 b7 Kc7 Bc6 h6 Kg4 Nd1 Kg3 Nc3 Kg4 Nd1 Kg3 Nc3,g1f3 g8f6 c2c4 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d5 c4d5 f6d5 b1c3 d5b6 d2d4 b8a6 c1f4 c7c6 h2h3 a6c7 f4e5 g7h6 e5f4 h6f4 g3f4 d8d6 e2e3 c7d5 a1c1 c8f5 c3d5 c6d5 f3e5 a8c8 d1b3 c8c7 a2a4 a7a5 b3b5 g8g7 c1c7 d6c7 b5a5 f7f6 e5f3 f8a8 a5c5 c7c5 d4c5 b6d7 f3d4 d7c5 f1c1 c5e4 b2b3 g7f7 c1c7 a8b8 g2f1 e4d2 f1g2 d2e4 h3h4 f7e8 g2f1 e8d8 d4b5 e4d2 c7c5 f5e4 b5d4 e7e5 f4e5 f6e5 d4e6 d8d7 e6g5 d7d6 g5e4 d5e4 c5b5 d2f3 g1g2 f3h4 g2g3 h4f3 f1c4 b7b6 c4d5 f3d2 a4a5 d2b1 b5b6 b8b6 a5b6 b1c3 b6b7 d6c7 d5c6 h7h6 g3g4 c3d1 g4g3 d1c3 g3g4 c3d1 g4g3 d1c3,
Halle zt,Halle,1963.??.??,?,"Hamann, Svend","Larsen, Bent",,,1-0,1,B44,61,d4 Nf6 c4 e6 Nf3 c5 Nc3 cxd4 Nxd4 Nc6 Nxc6 bxc6 e4 Bb4 Bd3 Bxc3+ bxc3 Qa5 O-O Qxc3 Rb1 d6 Rb3 Qa5 Ba3 Qc7 Bc2 c5 e5 dxe5 Qf3 e4 Bxe4 Rb8 Rxb8 Qxb8 Bxc5 Qc7 Bc6+ Nd7 Rd1 f6 Bd6 Qd8 Bb4 Qb6 Bxd7+ Bxd7 Qa8+ Qd8 Qxa7 Qc8 h4 Rg8 Ba3 g5 Rb1 Qc6 Rb6 Qa4 Rxe6+,d2d4 g8f6 c2c4 e7e6 g1f3 c7c5 b1c3 c5d4 f3d4 b8c6 d4c6 b7c6 e2e4 f8b4 f1d3 b4c3 b2c3 d8a5 e1g1 a5c3 a1b1 d7d6 b1b3 c3a5 c1a3 a5c7 d3c2 c6c5 e4e5 d6e5 d1f3 e5e4 c2e4 a8b8 b3b8 c7b8 a3c5 b8c7 e4c6 f6d7 f1d1 f7f6 c5d6 c7d8 d6b4 d8b6 c6d7 c8d7 f3a8 b6d8 a8a7 d8c8 h2h4 h8g8 b4a3 g7g5 d1b1 c8c6 b1b6 c6a4 b6e6,
DEN-ch,Odense,1963.??.??,1,"Larsen, Bent","Korning, Peter",,,1-0,1,A07,35,g3 e5 Bg2 d5 Nf3 Nc6 O-O f6 c4 dxc4 b3 Be6 bxc4 Bc5 Nc3 Qd7 Rb1 Rb8 Qa4 a6 Ng5 Nge7 Nxe6 Qxe6 e3 Qd7 f4 exf4 gxf4 O-O d4 b5 cxb5 axb5 Qb3+,g2g3 e7e5 f1g2 d7d5 g1f3 b8c6 e1g1 f7f6 c2c4 d5c4 b2b3 c8e6 b3c4 f8c5 b1c3 d8d7 a1b1 a8b8 d1a4 a7a6 f3g5 g8e7 g5e6 d7e6 e2e3 e6d7 f2f4 e5f4 g3f4 e8g8 d2d4 b7b5 c4b5 a6b5 a4b3,
DEN-ch,Odense,1963.??.??,2,"Brinck Claussen, Bjorn","Larsen, Bent",,,1/2-1/2,0,B06,66,e4 g6 d4 Bg7 Nc3 d6 f4 c5 dxc5 Bxc3+ bxc3 dxc5 Qxd8+ Kxd8 Bc4 e6 f5 Nc6 fxg6 hxg6 Nf3 Ke7 O-O b6 e5 Bd7 Bg5+ Ke8 Rad1 Nge7 Bf6 Rf8 Ng5 Na5 Be2 Nd5 Bg7 Nxc3 Bxf8 Nxe2+ Kh1 Nc3 Rde1 f5 Bd6 Nxa2 Rf3 Kd8 Rh3 Kc8 c3 Nb3 Rh7 a5 Re3 a4 Reh3 a3 c4 Nc3 Rxd7 Kxd7 Rh7+ Kc8 Rc7+ Kb8,e2e4 g7g6 d2d4 f8g7 b1c3 d7d6 f2f4 c7c5 d4c5 g7c3 b2c3 d6c5 d1d8 e8d8 f1c4 e7e6 f4f5 b8c6 f5g6 h7g6 g1f3 d8e7 e1g1 b7b6 e4e5 c8d7 c1g5 e7e8 a1d1 g8e7 g5f6 h8f8 f3g5 c6a5 c4e2 e7d5 f6g7 d5c3 g7f8 c3e2 g1h1 e2c3 d1e1 f7f5 f8d6 c3a2 f1f3 e8d8 f3h3 d8c8 c2c3 a5b3 h3h7 a7a5 e1e3 a5a4 e3h3 a4a3 c3c4 a2c3 h7d7 c8d7 h3h7 d7c8 h7c7 c8b8,
DEN-ch,Odense,1963.??.??,3,"Larsen, Bent","Jakobsen, Ole",,,1-0,1,B06,75,g3 g6 Bg2 Bg7 Nc3 Nf6 e4 d6 d3 O-O Nge2 c5 Bg5 h6 Be3 Nc6 h3 Bd7 Qd2 Kh7 f4 Qb6 O-O Nd4 Rab1 e5 fxe5 dxe5 Rf2 Be6 a3 a5 Nd5 Nxd5 exd5 Bd7 b4 axb4 axb4 Ra2 Qd1 cxb4 c3 Ba4 Qf1 Bc2 Rxb4 Nxe2+ Qxe2 Qa6 c4 f5 Rb6 Qa3 Rxb7 Ra1+ Kh2 Bxd3 Qd2 f4 gxf4 Bxc4 f5 gxf5 Rxg7+ Kxg7 Bxh6+ Kh7 Qg5 Rg8 Qxf5+ Rg6 Bg5 Qd6 Qf7+,g2g3 g7g6 f1g2 f8g7 b1c3 g8f6 e2e4 d7d6 d2d3 e8g8 g1e2 c7c5 c1g5 h7h6 g5e3 b8c6 h2h3 c8d7 d1d2 g8h7 f2f4 d8b6 e1g1 c6d4 a1b1 e7e5 f4e5 d6e5 f1f2 d7e6 a2a3 a7a5 c3d5 f6d5 e4d5 e6d7 b2b4 a5b4 a3b4 a8a2 d2d1 c5b4 c2c3 d7a4 d1f1 a4c2 b1b4 d4e2 f1e2 b6a6 c3c4 f7f5 b4b6 a6a3 b6b7 a2a1 g1h2 c2d3 e2d2 f5f4 g3f4 d3c4 f4f5 g6f5 b7g7 h7g7 e3h6 g7h7 d2g5 f8g8 g5f5 g8g6 h6g5 a3d6 f5f7,
DEN-ch,Odense,1963.??.??,4,"Haahr, Thorkild","Larsen, Bent",,,0-1,-1,B23,54,Nc3 c5 e4 g6 d3 d6 Be2 Nc6 Be3 Bg7 Qd2 Rb8 Nf3 b5 d4 b4 Nd1 Nf6 dxc5 O-O cxd6 exd6 O-O Re8 Bd3 Nxe4 Bxe4 Rxe4 Qd5 Qe8 c3 Ba6 Re1 Bc4 Qd2 Rb5 cxb4 Rd5 Qc1 Nxb4 Nc3 Nd3 Nxe4 Nxc1 Raxc1 Bxa2 Bf4 Qd7 Bh6 f5 Bxg7 fxe4 Bh6 exf3,b1c3 c7c5 e2e4 g7g6 d2d3 d7d6 f1e2 b8c6 c1e3 f8g7 d1d2 a8b8 g1f3 b7b5 d3d4 b5b4 c3d1 g8f6 d4c5 e8g8 c5d6 e7d6 e1g1 f8e8 e2d3 f6e4 d3e4 e8e4 d2d5 d8e8 c2c3 c8a6 f1e1 a6c4 d5d2 b8b5 c3b4 b5d5 d2c1 c6b4 d1c3 b4d3 c3e4 d3c1 a1c1 c4a2 e3f4 e8d7 f4h6 f7f5 h6g7 f5e4 g7h6 e4f3,
DEN-ch,Odense,1963.??.??,5,"Larsen, Bent","From, Sigfred",,,1-0,1,A02,87,f4 e5 fxe5 d6 exd6 Bxd6 Nf3 Nf6 Nc3 O-O e3 Nc6 Be2 Re8 O-O Bf5 a3 Qe7 Nb5 Rad8 Nxd6 Qxd6 Nh4 Be6 d3 Ne5 Qe1 Neg4 Qg3 Qxg3 hxg3 c5 e4 c4 Bg5 cxd3 cxd3 h6 Bxf6 Nxf6 Rac1 Re7 Nf5 Bxf5 Rxf5 b6 Kf2 Nh7 Rd5 Rde8 b4 Ng5 Bd1 g6 Ba4 Rf8 Rd7 Rxd7 Bxd7 a5 Ke3 axb4 axb4 Ra8 Rc8+ Rxc8 Bxc8 Kf8 Kd4 Ke7 Kd5 Kd8 Bg4 h5 Bd1 Kd7 Ba4+ Ke7 Kc6 Ne6 Kxb6 g5 b5 h4 gxh4 gxh4 Ka7,f2f4 e7e5 f4e5 d7d6 e5d6 f8d6 g1f3 g8f6 b1c3 e8g8 e2e3 b8c6 f1e2 f8e8 e1g1 c8f5 a2a3 d8e7 c3b5 a8d8 b5d6 e7d6 f3h4 f5e6 d2d3 c6e5 d1e1 e5g4 e1g3 d6g3 h2g3 c7c5 e3e4 c5c4 c1g5 c4d3 c2d3 h7h6 g5f6 g4f6 a1c1 e8e7 h4f5 e6f5 f1f5 b7b6 g1f2 f6h7 f5d5 d8e8 b2b4 h7g5 e2d1 g7g6 d1a4 e8f8 d5d7 e7d7 a4d7 a7a5 f2e3 a5b4 a3b4 f8a8 c1c8 a8c8 d7c8 g8f8 e3d4 f8e7 d4d5 e7d8 c8g4 h6h5 g4d1 d8d7 d1a4 d7e7 d5c6 g5e6 c6b6 g6g5 b4b5 h5h4 g3h4 g5h4 b6a7,
DEN-ch,Odense,1963.??.??,6,"Blom, Kaj","Larsen, Bent",,,0-1,-1,A46,60,d4 Nf6 Nf3 c5 e3 e6 Bd3 Nc6 c3 b6 Nbd2 Be7 O-O O-O Qe2 Qc7 e4 cxd4 Nxd4 Bb7 N2f3 d6 Bg5 Rac8 Rad1 Rfd8 Rfe1 h6 Bh4 Nxd4 Nxd4 Qb8 f4 Rc7 Qf3 Qa8 f5 e5 Nb5 Rcd7 c4 Nxe4 Rxe4 Bxh4 Qg4 Bf6 Re3 d5 cxd5 Bxd5 Nc3 Bb7 Bc2 Rxd1+ Bxd1 Qc8 Re1 Qc5+ Kh1 Qf2,d2d4 g8f6 g1f3 c7c5 e2e3 e7e6 f1d3 b8c6 c2c3 b7b6 b1d2 f8e7 e1g1 e8g8 d1e2 d8c7 e3e4 c5d4 f3d4 c8b7 d2f3 d7d6 c1g5 a8c8 a1d1 f8d8 f1e1 h7h6 g5h4 c6d4 f3d4 c7b8 f2f4 c8c7 e2f3 b8a8 f4f5 e6e5 d4b5 c7d7 c3c4 f6e4 e1e4 e7h4 f3g4 h4f6 e4e3 d6d5 c4d5 b7d5 b5c3 d5b7 d3c2 d7d1 c2d1 a8c8 e3e1 c8c5 g1h1 c5f2,
DEN-ch,Odense,1963.??.??,7,"Larsen, Bent","Andersen, Borge",,,1-0,1,A44,65,d4 c5 d5 e5 e4 d6 Nc3 Ne7 Be2 Ng6 g3 Be7 h4 Na6 Nf3 O-O Nd2 Nc7 a4 Rb8 Nc4 b6 Bg4 Re8 Bxc8 Qxc8 Ne3 h6 Nf5 Kh7 h5 Nh8 Be3 Bf8 Nb5 Qd7 Nxa7 Nxd5 Qxd5 Qxa7 O-O Qc7 Bd2 g6 hxg6+ fxg6 Ne3 Nf7 Nc4 Nd8 f4 exf4 Rxf4 Bg7 Raf1 Re7 Kg2 Ne6 Rh4 Rh8 Nxd6 Qd7 Bxh6 Bxh6 Rxh6+,d2d4 c7c5 d4d5 e7e5 e2e4 d7d6 b1c3 g8e7 f1e2 e7g6 g2g3 f8e7 h2h4 b8a6 g1f3 e8g8 f3d2 a6c7 a2a4 a8b8 d2c4 b7b6 e2g4 f8e8 g4c8 d8c8 c4e3 h7h6 e3f5 g8h7 h4h5 g6h8 c1e3 e7f8 c3b5 c8d7 b5a7 c7d5 d1d5 d7a7 e1g1 a7c7 e3d2 g7g6 h5g6 f7g6 f5e3 h8f7 e3c4 f7d8 f2f4 e5f4 f1f4 f8g7 a1f1 e8e7 g1g2 d8e6 f4h4 b8h8 c4d6 c7d7 d2h6 g7h6 h4h6,
DEN-ch,Odense,1963.??.??,8,"Larsen, Bent","Hamann, Svend",,,1/2-1/2,0,E79,36,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O f4 c5 Nf3 cxd4 Nxd4 Nc6 Be3 Nxd4 Bxd4 e5 fxe5 dxe5 Bc5 Re8 Qxd8 Rxd8 O-O Rd2 Rad1 Rxd1 Rxd1 Be6 Bd6 Ne8 Be7 Bf8,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 f2f4 c7c5 g1f3 c5d4 f3d4 b8c6 c1e3 c6d4 e3d4 e7e5 f4e5 d6e5 d4c5 f8e8 d1d8 e8d8 e1g1 d8d2 a1d1 d2d1 f1d1 c8e6 c5d6 f6e8 d6e7 g7f8,
DEN-ch,Odense,1963.??.??,9,"Soby, Frode","Larsen, Bent",,,1-0,1,E25,81,d4 Nf6 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 c5 f3 d5 cxd5 Nxd5 Qd2 O-O e3 Nc6 Bd3 e5 c4 Nf6 d5 Na5 Rb1 e4 Bf1 a6 Bb2 exf3 gxf3 Ne4 Qg2 Qh4+ Kd1 Bg4 fxg4 Nf2+ Ke2 Nxh1 Nf3 Qe7 Nd2 f5 gxf5 Rxf5 Qxh1 Raf8 Bc3 Rf2+ Kd3 Qc7 Bh3 b5 Be6+ Kh8 Rg1 R8f6 Bxf6 Rxf6 Rf1 Nxc4 Nxc4 bxc4+ Kxc4 Qa5 Rxf6 Qa4+ Kxc5 Qxa3+ Kc6 Qc3+ Kd7 Qxf6 Qc1 h5 Qc8+ Kh7 Bg8+ Kh8 Bf7+,d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 a2a3 b4c3 b2c3 c7c5 f2f3 d7d5 c4d5 f6d5 d1d2 e8g8 e2e3 b8c6 f1d3 e6e5 c3c4 d5f6 d4d5 c6a5 a1b1 e5e4 d3f1 a7a6 c1b2 e4f3 g2f3 f6e4 d2g2 d8h4 e1d1 c8g4 f3g4 e4f2 d1e2 f2h1 g1f3 h4e7 f3d2 f7f5 g4f5 f8f5 g2h1 a8f8 b2c3 f5f2 e2d3 e7c7 f1h3 b7b5 h3e6 g8h8 b1g1 f8f6 c3f6 f2f6 g1f1 a5c4 d2c4 b5c4 d3c4 c7a5 f1f6 a5a4 c4c5 a4a3 c5c6 a3c3 c6d7 c3f6 h1c1 h7h5 c1c8 h8h7 e6g8 h7h8 g8f7,
DEN-ch,Odense,1963.??.??,10,"Larsen, Bent","Kolvig, Bent",,,0-1,-1,C68,110,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bg4 h3 h5 d3 Qf6 Be3 Bxf3 Qxf3 Qxf3 gxf3 Bd6 Nd2 Ne7 Kh1 f6 Nc4 g5 h4 gxh4 Rg1 Kf7 f4 exf4 Nxd6+ cxd6 Bxf4 d5 Bd6 Rhg8 Kh2 Rg5 Rae1 Ng6 c4 dxc4 dxc4 Rd8 c5 Ne5 Bxe5 Rxe5 b4 Rd2 Rg2 Rd4 Reg1 Rxb4 f3 Rxc5 a3 Rb3 f4 Ke6 Rd2 Rcc3 Rg8 Rh3+ Kg2 Rbg3+ Rxg3 Rxg3+ Kf2 Rxa3 Rb2 b5 Rc2 Kd7 Rd2+ Ke7 Rc2 h3 Rxc6 b4 Rb6 a5 Rb7+ Kf8 Rb8+ Kg7 Rb7+ Kg6 Rb6 b3 Kg3 a4 Kh2 Kf7 Rb7+ Ke6 Rb6+ Ke7 Rb7+ Kd6 Rb6+ Kc5 Rb8 Kd4 e5 fxe5 f5 Ra2+,e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5c6 d7c6 e1g1 c8g4 h2h3 h7h5 d2d3 d8f6 c1e3 g4f3 d1f3 f6f3 g2f3 f8d6 b1d2 g8e7 g1h1 f7f6 d2c4 g7g5 h3h4 g5h4 f1g1 e8f7 f3f4 e5f4 c4d6 c7d6 e3f4 d6d5 f4d6 h8g8 h1h2 g8g5 a1e1 e7g6 c2c4 d5c4 d3c4 a8d8 c4c5 g6e5 d6e5 g5e5 b2b4 d8d2 g1g2 d2d4 e1g1 d4b4 f2f3 e5c5 a2a3 b4b3 f3f4 f7e6 g2d2 c5c3 g1g8 c3h3 h2g2 b3g3 g8g3 h3g3 g2f2 g3a3 d2b2 b7b5 b2c2 e6d7 c2d2 d7e7 d2c2 h4h3 c2c6 b5b4 c6b6 a6a5 b6b7 e7f8 b7b8 f8g7 b8b7 g7g6 b7b6 b4b3 f2g3 a5a4 g3h2 g6f7 b6b7 f7e6 b7b6 e6e7 b6b7 e7d6 b7b6 d6c5 b6b8 c5d4 e4e5 f6e5 f4f5 a3a2,
DEN-ch,Odense,1963.??.??,11,"Pedersen, Eigil","Larsen, Bent",,,0-1,-1,B14,52,e4 c6 d4 d5 exd5 cxd5 c4 Nf6 Nc3 g6 Bf4 Bg7 Nf3 O-O Be2 dxc4 Bxc4 Bg4 Be2 Nc6 d5 Nb4 d6 exd6 a3 Nc6 Bxd6 Re8 O-O Qb6 Na4 Qa5 Nc5 Rad8 b4 Qb6 Na4 Bxf3 gxf3 Qd4 Bc7 Qh4 Bxd8 Rxd8 Rc1 Rxd1 Rfxd1 Nh5 Rc4 Nf4 Bf1 Be5,e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 g7g6 c1f4 f8g7 g1f3 e8g8 f1e2 d5c4 e2c4 c8g4 c4e2 b8c6 d4d5 c6b4 d5d6 e7d6 a2a3 b4c6 f4d6 f8e8 e1g1 d8b6 c3a4 b6a5 a4c5 a8d8 b2b4 a5b6 c5a4 g4f3 g2f3 b6d4 d6c7 d4h4 c7d8 e8d8 a1c1 d8d1 f1d1 f6h5 c1c4 h5f4 e2f1 g7e5,
Amsterdam Interzonal,Amsterdam,1964.??.??,1,"Larsen, Bent","Pachman, Ludek",,,1-0,1,B13,119,e4 c6 d4 d5 exd5 cxd5 Nf3 Nf6 c3 Nc6 Bd3 Bg4 Bf4 a6 Nbd2 e6 O-O Bd6 Bxd6 Qxd6 Qe1 Ne7 c4 dxc4 Nxc4 Qd8 Nfe5 Bf5 Qb4 O-O Bxf5 Nxf5 Qxb7 Qxd4 Rac1 Qa7 Qxa7 Rxa7 Rfd1 Nd5 Na5 Nfe7 Kf1 g6 g3 Rc8 Rxc8+ Nxc8 Rc1 Nce7 a3 Kf8 b4 f6 Nd3 Kf7 Nc5 Ra8 Nc4 Nf5 Ne4 Ke7 Na5 Nd4 Nc6+ Nxc6 Rxc6 Kd7 Rxa6 Rxa6 Nc5+ Kc6 Nxa6 Kb5 Nc5 e5 Ke1 Nb6 Ke2 f5 Ne6 Ka4 Nf8 Kxa3 Nxh7 Kxb4 Nf8 Kc5 Nxg6 Kd6 Kd3 Ke6 Nh4 Nd7 Ng2 Nf6 Ke2 Ng4 h3 Nf6 f3 Kf7 g4 fxg4 fxg4 Ne4 Ke3 Nd6 Kf3 Kg6 h4 Kh6 Ne3 Kg6 Nf1 Nc4 Ng3 Nd2+ Ke2,e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 g1f3 g8f6 c2c3 b8c6 f1d3 c8g4 c1f4 a7a6 b1d2 e7e6 e1g1 f8d6 f4d6 d8d6 d1e1 c6e7 c3c4 d5c4 d2c4 d6d8 f3e5 g4f5 e1b4 e8g8 d3f5 e7f5 b4b7 d8d4 a1c1 d4a7 b7a7 a8a7 f1d1 f6d5 c4a5 f5e7 g1f1 g7g6 g2g3 f8c8 c1c8 e7c8 d1c1 c8e7 a2a3 g8f8 b2b4 f7f6 e5d3 f8f7 d3c5 a7a8 a5c4 e7f5 c5e4 f7e7 c4a5 f5d4 a5c6 d4c6 c1c6 e7d7 c6a6 a8a6 e4c5 d7c6 c5a6 c6b5 a6c5 e6e5 f1e1 d5b6 e1e2 f6f5 c5e6 b5a4 e6f8 a4a3 f8h7 a3b4 h7f8 b4c5 f8g6 c5d6 e2d3 d6e6 g6h4 b6d7 h4g2 d7f6 d3e2 f6g4 h2h3 g4f6 f2f3 e6f7 g3g4 f5g4 f3g4 f6e4 e2e3 e4d6 e3f3 f7g6 h3h4 g6h6 g2e3 h6g6 e3f1 d6c4 f1g3 c4d2 f3e2,
