event,site,date,round,white,black,white_elo,black_elo,result,result_numeric,eco,total_moves,moves_san,moves_uci,elo_diff
Wiesbaden,Wiesbaden,1981.??.??,?,"Nunn, John DM","Mariotti, Sergio",2580.0,2475.0,1-0,1,B41,73,e4 c5 Nf3 a6 c4 Nc6 d4 cxd4 Nxd4 e6 Nc3 Qc7 a3 Nf6 Be3 Ne5 Be2 Ng6 Qd2 b6 f3 Bb7 O-O-O h5 Kb1 h4 Rc1 Be7 Ka1 Kf8 Nb3 Rb8 g3 hxg3 hxg3 Rxh1 Rxh1 Qxg3 Na4 b5 cxb5 axb5 Nac5 Bc6 Na5 Kg8 Nxc6 dxc6 Nxe6 b4 a4 fxe6 Rg1 Qh2 Rxg6 Rd8 Qe1 Kf7 Rg1 Ra8 Bd1 c5 Bb3 c4 Bxc4 Rxa4+ Kb1 Ra5 Qd1 Bc5 Qb3 Qe5 Rg5,e2e4 c7c5 g1f3 a7a6 c2c4 b8c6 d2d4 c5d4 f3d4 e7e6 b1c3 d8c7 a2a3 g8f6 c1e3 c6e5 f1e2 e5g6 d1d2 b7b6 f2f3 c8b7 e1c1 h7h5 c1b1 h5h4 d1c1 f8e7 b1a1 e8f8 d4b3 a8b8 g2g3 h4g3 h2g3 h8h1 c1h1 c7g3 c3a4 b6b5 c4b5 a6b5 a4c5 b7c6 b3a5 f8g8 a5c6 d7c6 c5e6 b5b4 a3a4 f7e6 h1g1 g3h2 g1g6 b8d8 d2e1 g8f7 g6g1 d8a8 e2d1 c6c5 d1b3 c5c4 b3c4 a8a4 a1b1 a4a5 e1d1 e7c5 d1b3 h2e5 g1g5,105.0
Wiesbaden,Wiesbaden,1981.??.??,?,"Nunn, John DM","Kindermann, Stefan",2580.0,2425.0,1-0,1,B09,99,e4 g6 d4 Bg7 Nc3 d6 f4 Nc6 Be3 Nf6 Be2 O-O Nf3 e6 Qd2 b6 O-O-O Bb7 e5 Ng4 h3 Nxe3 Qxe3 Ne7 g4 f6 Bc4 Bxf3 Bxe6+ Kh8 Qxf3 fxe5 dxe5 Bxe5 Ne2 g5 f5 Ng6 Qc6 Nf4 Nxf4 Bxf4+ Kb1 Be5 Rhe1 Qe7 Re4 Qg7 c3 Rae8 a4 a5 Qd5 Re7 Rde1 Rb8 Qc6 h6 Bc4 Rd8 Ka2 Rb8 Bb3 Rf8 R1e2 Rb8 Rf2 Qf6 Rf3 Rf8 Rfe3 Kg7 Qd5 Rb8 Rc4 c5 Rce4 Kh8 Qc6 Kg7 Rd3 Bh2 Re6 Rxe6 Qc7+ Qe7 Qxb8 c4 fxe6 cxd3 Qxb6 Be5 Qe3 Qc7 Qxd3 Qe7 Qb5 Qc7 Qe8,e2e4 g7g6 d2d4 f8g7 b1c3 d7d6 f2f4 b8c6 c1e3 g8f6 f1e2 e8g8 g1f3 e7e6 d1d2 b7b6 e1c1 c8b7 e4e5 f6g4 h2h3 g4e3 d2e3 c6e7 g2g4 f7f6 e2c4 b7f3 c4e6 g8h8 e3f3 f6e5 d4e5 g7e5 c3e2 g6g5 f4f5 e7g6 f3c6 g6f4 e2f4 e5f4 c1b1 f4e5 h1e1 d8e7 e1e4 e7g7 c2c3 a8e8 a2a4 a7a5 c6d5 e8e7 d1e1 f8b8 d5c6 h7h6 e6c4 b8d8 b1a2 d8b8 c4b3 b8f8 e1e2 f8b8 e2f2 g7f6 f2f3 b8f8 f3e3 h8g7 c6d5 f8b8 e4c4 c7c5 c4e4 g7h8 d5c6 h8g7 e3d3 e5h2 e4e6 e7e6 c6c7 f6e7 c7b8 c5c4 f5e6 c4d3 b8b6 h2e5 b6e3 e7c7 e3d3 c7e7 d3b5 e7c7 b5e8,155.0
Wiesbaden,Wiesbaden,1981.??.??,?,"Nunn, John DM","Hess, Ralf",2580.0,2415.0,1-0,1,C24,79,e4 e5 Bc4 Nf6 d3 c6 Nf3 d6 O-O Be7 c3 O-O Nbd2 Kh8 Re1 Nbd7 Bb3 Nc5 Bc2 Ne6 d4 Nd7 Nc4 f6 d5 cxd5 exd5 Ng5 Nh4 g6 Nxg6+ hxg6 Bxg6 Kg7 Bf5 Rh8 Ne3 Nf8 Qc2 Qe8 Bxc8 Rxc8 Nf5+ Kg8 h4 Nf7 Qe4 Rh7 Qg4+ Kh8 Nxe7 Qxe7 Qxc8 Rxh4 Be3 Nh6 Bxh6 Rxh6 Re3 Kg7 Rae1 Qf7 c4 f5 c5 dxc5 Qxc5 Nd7 Rg3+ Kh7 Qa3 Ra6 Rh3+ Kg7 Qg3+ Rg6 Qh4 Kf8 Qd8+,e2e4 e7e5 f1c4 g8f6 d2d3 c7c6 g1f3 d7d6 e1g1 f8e7 c2c3 e8g8 b1d2 g8h8 f1e1 b8d7 c4b3 d7c5 b3c2 c5e6 d3d4 f6d7 d2c4 f7f6 d4d5 c6d5 e4d5 e6g5 f3h4 g7g6 h4g6 h7g6 c2g6 h8g7 g6f5 f8h8 c4e3 d7f8 d1c2 d8e8 f5c8 a8c8 e3f5 g7g8 h2h4 g5f7 c2e4 h8h7 e4g4 g8h8 f5e7 e8e7 g4c8 h7h4 c1e3 f7h6 e3h6 h4h6 e1e3 h8g7 a1e1 e7f7 c3c4 f6f5 c4c5 d6c5 c8c5 f8d7 e3g3 g7h7 c5a3 h6a6 g3h3 h7g7 a3g3 a6g6 g3h4 g7f8 h4d8,165.0
Wiesbaden,Wiesbaden,1981.??.??,?,"Nunn, John DM","Chandler, Murray G",2580.0,2530.0,1/2-1/2,0,B12,39,e4 c6 d4 d5 e5 Bf5 Nc3 e6 g4 Bg6 Nge2 Be7 Nf4 c5 dxc5 d4 Nxg6 hxg6 Ne4 Bxc5 Nxc5 Qd5 Nxb7 Qxh1 Nd6+ Kf8 Qxd4 Nc6 Qf4 f6 Be3 Nxe5 O-O-O Ne7 Bc4 g5 Qd4 Rxh2 Bxe6,e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 b1c3 e7e6 g2g4 f5g6 g1e2 f8e7 e2f4 c6c5 d4c5 d5d4 f4g6 h7g6 c3e4 e7c5 e4c5 d8d5 c5b7 d5h1 b7d6 e8f8 d1d4 b8c6 d4f4 f7f6 c1e3 c6e5 e1c1 g8e7 f1c4 g6g5 f4d4 h8h2 c4e6,50.0
Biel,Biel,1982.??.??,1,"Mariotti, Sergio","Nunn, John DM",2455.0,2565.0,1-0,1,B07,75,d4 Nf6 Nf3 g6 Nbd2 Bg7 e4 d6 Be2 O-O O-O Nc6 c3 Re8 Qc2 e5 dxe5 Nxe5 Nxe5 Rxe5 Bd3 Re8 Nc4 Nd7 Be3 b6 Bd4 Bb7 Ne3 Nf6 f3 Qe7 Bc4 c6 Rad1 Rad8 Rfe1 Bc8 Bf1 Bh6 Qd2 Bg7 c4 Nh5 Bxg7 Nxg7 b4 h5 b5 Bb7 bxc6 Bxc6 Nd5 Bxd5 cxd5 Qf6 Bb5 Re7 f4 h4 Re2 Nh5 Rf1 Qh8 Rf3 Qh6 Bc6 f6 Re1 Rf8 Qb4 Rd8 Qd4 Nxf4 Qxf6,d2d4 g8f6 g1f3 g7g6 b1d2 f8g7 e2e4 d7d6 f1e2 e8g8 e1g1 b8c6 c2c3 f8e8 d1c2 e7e5 d4e5 c6e5 f3e5 e8e5 e2d3 e5e8 d2c4 f6d7 c1e3 b7b6 e3d4 c8b7 c4e3 d7f6 f2f3 d8e7 d3c4 c7c6 a1d1 a8d8 f1e1 b7c8 c4f1 g7h6 c2d2 h6g7 c3c4 f6h5 d4g7 h5g7 b2b4 h7h5 b4b5 c8b7 b5c6 b7c6 e3d5 c6d5 c4d5 e7f6 f1b5 e8e7 f3f4 h5h4 e1e2 g7h5 d1f1 f6h8 f1f3 h8h6 b5c6 f7f6 e2e1 d8f8 d2b4 f8d8 b4d4 h5f4 d4f6,-110.0
Biel,Biel,1982.??.??,2,"Nunn, John DM","Szmetan, Ricardo",2565.0,2295.0,1-0,1,B41,65,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 c4 Nf6 Nc3 d6 Be2 Be7 O-O O-O f4 Qc7 Be3 Re8 Qe1 Nbd7 Qg3 Bf8 Rad1 Nc5 e5 Nfe4 Nxe4 Nxe4 Qf3 f5 exf6 Nxf6 Kh1 g6 Bg1 Bg7 Qb3 Ne4 Qe3 Nf6 Qb3 Ne4 Bf3 Nc5 Qa3 Bd7 Rfe1 Rac8 b4 Na4 Nxe6 Qxc4 Bd5 Qc3 Ng5+ Kh8 Nf7+ Kg8 Nxd6+ Kf8 Qxc3 Nxc3 Nxc8,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c2c4 g8f6 b1c3 d7d6 f1e2 f8e7 e1g1 e8g8 f2f4 d8c7 c1e3 f8e8 d1e1 b8d7 e1g3 e7f8 a1d1 d7c5 e4e5 f6e4 c3e4 c5e4 g3f3 f7f5 e5f6 e4f6 g1h1 g7g6 e3g1 f8g7 f3b3 f6e4 b3e3 e4f6 e3b3 f6e4 e2f3 e4c5 b3a3 c8d7 f1e1 a8c8 b2b4 c5a4 d4e6 c7c4 f3d5 c4c3 e6g5 g8h8 g5f7 h8g8 f7d6 g8f8 a3c3 a4c3 d6c8,270.0
Biel,Biel,1982.??.??,3,"Gheorghiu, Florin","Nunn, John DM",2535.0,2565.0,1/2-1/2,0,E93,28,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Nf3 Nbd7 Be3 e5 d5 a5 Nd2 Nc5 O-O Nfd7 Nb3 b6 Nxc5 Nxc5 Qd2 Bd7 Rae1 Qe7,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 g1f3 b8d7 c1e3 e7e5 d4d5 a7a5 f3d2 d7c5 e1g1 f6d7 d2b3 b7b6 b3c5 d7c5 d1d2 c8d7 a1e1 d8e7,-30.0
Biel,Biel,1982.??.??,4,"Nunn, John DM","Wirthensohn, Heinz",2565.0,2435.0,1/2-1/2,0,B83,37,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 d6 Be3 Nf6 Be2 Be7 O-O O-O f4 e5 Nb3 exf4 Bxf4 Be6 Kh1 d5 e5 Nd7 Nxd5 Ndxe5 Nxe7+ Qxe7 Qe1 Ng6 Bg3 Rad8 Bf3 Bd5 Qxe7,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d7d6 c1e3 g8f6 f1e2 f8e7 e1g1 e8g8 f2f4 e6e5 d4b3 e5f4 e3f4 c8e6 g1h1 d6d5 e4e5 f6d7 c3d5 d7e5 d5e7 d8e7 d1e1 e5g6 f4g3 a8d8 e2f3 e6d5 e1e7,130.0
Biel,Biel,1982.??.??,5,"Cuartas, Carlos","Nunn, John DM",2340.0,2565.0,0-1,-1,B53,82,e4 c5 Nf3 d6 d4 cxd4 Qxd4 Nc6 Bb5 Bd7 Bxc6 Bxc6 Nc3 Nf6 Bg5 e6 O-O-O Be7 Rhe1 O-O Qd2 Qc7 Nd4 Rfd8 f3 a6 g4 Be8 Kb1 b5 Nf5 exf5 Bxf6 Bxf6 Nd5 Qc5 Nxf6+ gxf6 gxf5 Kg7 Qg2+ Kf8 Rd5 Qc7 Qd2 Rac8 f4 Bc6 Rd4 Bb7 Rd1 Re8 e5 fxe5 Rxd6 Be4 Rc1 Bxf5 fxe5 Bg6 Qf4 Kg8 h4 Qc4 Qh2 Qg4 Rd2 Qh5 Re1 Rc4 e6 fxe6 b3 Rxh4 Qd6 Rh1 Rxh1 Qxh1+ Kb2 Qb7 Re2 Qg7+,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 d1d4 b8c6 f1b5 c8d7 b5c6 d7c6 b1c3 g8f6 c1g5 e7e6 e1c1 f8e7 h1e1 e8g8 d4d2 d8c7 f3d4 f8d8 f2f3 a7a6 g2g4 c6e8 c1b1 b7b5 d4f5 e6f5 g5f6 e7f6 c3d5 c7c5 d5f6 g7f6 g4f5 g8g7 d2g2 g7f8 d1d5 c5c7 g2d2 a8c8 f3f4 e8c6 d5d4 c6b7 e1d1 d8e8 e4e5 f6e5 d4d6 b7e4 d1c1 e4f5 f4e5 f5g6 d2f4 f8g8 h2h4 c7c4 f4h2 c4g4 d6d2 g4h5 c1e1 c8c4 e5e6 f7e6 b2b3 c4h4 h2d6 h4h1 e1h1 h5h1 b1b2 h1b7 d2e2 b7g7,-225.0
Biel,Biel,1982.??.??,6,"Meduna, Eduard","Nunn, John DM",2480.0,2565.0,0-1,-1,A61,86,d4 Nf6 c4 c5 d5 e6 Nc3 exd5 cxd5 d6 Nf3 g6 Nd2 Bg7 Nc4 O-O Bf4 b6 Bxd6 Re8 Bg3 Ne4 Nxe4 Rxe4 e3 b5 Nd2 Rb4 b3 c4 Rc1 c3 Nf3 Qa5 Bd3 Qxa2 O-O Bg4 Bc2 Qa6 d6 Qc6 e4 Nd7 h3 Bxf3 gxf3 Rd4 Qe1 Re8 Qe3 b4 Rfd1 Qc5 Qe2 a5 Rxd4 Bxd4 Rd1 Ne5 f4 Nc6 e5 Qxd6 Be4 Qc5 Qa6 Re6 Qc8+ Kg7 Bh4 Nxe5 Qxc5 Bxc5 fxe5 Rxe5 Bd3 a4 bxa4 b3 Rc1 c2 Bg3 Rg5 Kh2 Rxg3,d2d4 g8f6 c2c4 c7c5 d4d5 e7e6 b1c3 e6d5 c4d5 d7d6 g1f3 g7g6 f3d2 f8g7 d2c4 e8g8 c1f4 b7b6 f4d6 f8e8 d6g3 f6e4 c3e4 e8e4 e2e3 b6b5 c4d2 e4b4 b2b3 c5c4 a1c1 c4c3 d2f3 d8a5 f1d3 a5a2 e1g1 c8g4 d3c2 a2a6 d5d6 a6c6 e3e4 b8d7 h2h3 g4f3 g2f3 b4d4 d1e1 a8e8 e1e3 b5b4 f1d1 c6c5 e3e2 a7a5 d1d4 g7d4 c1d1 d7e5 f3f4 e5c6 e4e5 c5d6 c2e4 d6c5 e2a6 e8e6 a6c8 g8g7 g3h4 c6e5 c8c5 d4c5 f4e5 e6e5 e4d3 a5a4 b3a4 b4b3 d1c1 c3c2 h4g3 e5g5 g1h2 g5g3,-85.0
